smiles,reorg,reorg_eV
c1cc2cnc3c(Cc4c5occc5Cc34)c2nn1,0.0091899427,0.25007120678678
c1cc2Cc3c4cnc5ccoc5c4[nH]c3c2[nH]1,0.0101738116999,0.2768436596906589
c1cc2Cc3cc4c(cc3c2nn1)Cc1ccCc14,0.0100771856,0.27421432823584
c1cnc2c(c1)[nH]c1c3cc4occc4cc3oc21,0.0101536019,0.27629372274166003
c1cc2Cc3c4occc4Cc3c2o1,0.0118575020001,0.32265922992552115
c1cc2sc3c(ccc4ccoc43)c2cn1,0.00922688619994,0.25107649114104735
c1cc2cc3oc4c5[nH]ccc5Cc4c3cc2cn1,0.00934190079988,0.2542061994258546
c1cc2[nH]c3c4[nH]c5ccncc5c4Cc3c2cn1,0.00915646889996,0.24916033782437155
c1cc2oc3c(oc4c3oc3ccsc34)c2o1,0.010978668,0.2987449264152
c1cc2[nH]c3ccsc3c2s1,0.0117971295001,0.3210164096790211
c1cc2[nH]c3cc4ccCc4cc3c2[nH]1,0.00952213200003,0.25911054270561634
c1cc2cc3cc4sccc4cc3cc2nn1,0.00432864039999,0.1177883653802879
c1cnc2c(c1)oc1c2cnc2c1oc1ccCc12,0.00936479819995,0.2548292697381194
c1cc2sc3c4[nH]c5ccCc5c4[nH]c3c2o1,0.00986178949984,0.2683530987959462
c1ccc2c(c1)oc1ccncc12,0.0102338181,0.27847651784634003
c1cc2oc3c(cnc4c3oc3ccCc34)c2[nH]1,0.0103724863,0.28224987370382004
c1ccc2cc3c(cc2c1)oc1c2[nH]ccc2Cc31,0.0091429252999,0.24879179750569888
c1ccc2c(c1)Cc1c2ncc2c1[nH]c1ccoc12,0.00926932350001,0.2522312694881721
c1cnc2cc3c(cnc4ccncc43)cc2c1,0.00679997570001,0.18503685876325213
c1cc2nnc3c(ccc4c3[nH]c3ccCc34)c2C1,0.00862487879999,0.2346950269780479
c1cc2oc3c(ccc4c5[nH]ccc5Cc43)c2nn1,0.0091662218,0.24942572788852002
c1cc2ccc3c(nnc4c3oc3ccCc34)c2[nH]1,0.00937822909998,0.2551947433311958
c1cc2cc3Cc4c([nH]c5ccCc54)c3cc2cn1,0.00838033009995,0.22804051448177942
c1cnc2c(c1)ncc1c2sc2ccCc21,0.0104190063,0.28351574803182
c1cc2ccc3c4[nH]c5cc[nH]c5c4Cc3c2[nH]1,0.0101770138,0.27693079331732
c1ccc2c(c1)oc1c2nnc2c1oc1ccCc12,0.0108961883,0.29650053830662
c1cc2Cc3c(ncc4ccCc43)c2C1,0.010744972,0.2923857310808
c1ccc2c(c1)[nH]c1c3oc4ccCc4c3Cc21,0.00983467289996,0.2676152181499715
c1cc2ncc3c4[nH]c5ccCc5c4oc3c2cn1,0.00938568110007,0.25539752268644483
c1ccc2c(c1)ccc1cc3ccsc3cc12,0.00473225799999,0.1287713653409279
c1cc2oc3c4sccc4sc3c2nn1,0.0118608724001,0.3227509432280811
c1cc2nnc3c(ccc4c3oc3ccCc34)c2[nH]1,0.00960312940003,0.26131459535597634
c1cc2Cc3c(nnc4c5Cccc5Cc43)c2o1,0.012106152,0.32942534453280004
c1cc2ncc3c4ncc5ccCc5c4oc3c2o1,0.0100474787001,0.2734059618999012
c1cc2Cc3c(Cc4c5[nH]ccc5Cc43)c2cn1,0.0108159624,0.29431747925136004
c1cc2[nH]c3c(ncc4c3[nH]c3ccCc34)c2nn1,0.00993192709996,0.27026164108785156
c1cc2nnc3cc4c(cc3c2o1)[nH]c1ccCc14,0.00839135569993,0.22834053649307523
c1cc2Cc3c4cnc5ccCc5c4Cc3c2[nH]1,0.010754604,0.2926478312856
c1cc2nnc3c([nH]c4c3oc3ccCc34)c2C1,0.00996216529995,0.2710844648430595
c1cc2nnc3c(nnc4c3oc3ccCc34)c2C1,0.00945913869998,0.2573964068206358
c1cc2oc3c(cnc4c3[nH]c3ccCc34)c2cn1,0.00943422289981,0.2567184130158898
c1ccc2c(c1)ncc1cc3ccncc3cc12,0.00617546780006,0.1680431244945527
c1cc2Cc3c4cnc5ccCc5c4oc3c2o1,0.0105087242999,0.28595710041429884
c1cc2[nH]c3c4oc5cc[nH]c5c4sc3c2[nH]1,0.0110943083,0.30189166087462
c1ccc2c(c1)ccc1c3ccccc3ccc21,0.00610961079997,0.16625106332230366
c1cc2nnc3c(oc4c5occc5Cc34)c2[nH]1,0.0112373045,0.3057827876713
c1cnc2c(c1)oc1c3cnc4ccoc4c3Cc21,0.0102622611,0.27925049169654
c1cc2ccc3c(ccc4c5occc5oc34)c2[nH]1,0.00842839509994,0.22934843042250735
c1cc2Cc3c4[nH]c5ccCc5c4oc3c2o1,0.0106249318,0.28911926918252
c1cc2Cc3c4cc5occc5cc4ccc3c2[nH]1,0.00768324839999,0.2090719455114879
c1cc2nnc3c4oc5ccCc5c4oc3c2C1,0.0106862227,0.29078708037878
c1cc2oc3c([nH]c4c3oc3ccCc34)c2s1,0.0103103189999,0.2805582144338789
c1cc2sc3c(nnc4ccsc43)c2[nH]1,0.0100097821,0.27238018463594
c1cc2ncc3c4[nH]c5ccCc5c4oc3c2[nH]1,0.0104624395001,0.28469762621302114
c1ccc2cc3c(cc2c1)[nH]c1c2[nH]ccc2Cc31,0.00864490470008,0.2352399597557569
c1ccc2c(c1)cnc1c2ccc2ccsc21,0.00619475009989,0.16856782286814675
c1cc2Cc3c(nnc4c5[nH]ccc5oc43)c2cn1,0.0105515897,0.28712352796258006
c1cc2ncc3c([nH]c4c3[nH]c3ccCc34)c2nn1,0.00953674030006,0.2595080550010527
c1cc2Cc3cc4ccsc4cc3c2cn1,0.0101442537001,0.27603934513490114
c1cc2Cc3c([nH]c4c5occc5oc43)c2cn1,0.00955358250008,0.25996635484267694
c1cc2cc3occc3cc2cn1,0.00751864109998,0.2045927504279958
c1cc2[nH]c3c(sc4c5Cccc5Cc34)c2o1,0.0113936357,0.31003677848698
c1ccc2c(c1)[nH]c1cc3c(cc12)oc1cc[nH]c13,0.00919668819995,0.25025476128411944
c1cc2sc3c(ccc4ccoc43)c2nn1,0.00931772590025,0.25354836656206287
c1cc2cc3sc4ccsc4c3cc2o1,0.00932135530002,0.25364712761096425
c1cc2ccc3c(oc4c5Cccc5Cc34)c2[nH]1,0.0112156667,0.30519399284038
c1cc2nnc3c(nnc4c3[nH]c3ccCc34)c2C1,0.00955208489995,0.2599256030464995
c1cc2Cc3c4cnccc4sc3c2cn1,0.00977539860014,0.2660022814678496
c1cc2[nH]c3c(nnc4c3[nH]c3ccCc34)c2cn1,0.010529616,0.28652559282240003
c1cc2cc3[nH]c4ccCc4c3cc2[nH]1,0.0096199346001,0.26177188837716114
c1cc2cc3Cc4c(ccc5ccoc54)c3cc2[nH]1,0.00984337720013,0.26785207434361746
c1cc2nnc3cc4c(cc3c2[nH]1)[nH]c1ccoc14,0.00778912659996,0.21195303956215153
c1cc2cc3Cc4c(oc5ccCc54)c3cc2cn1,0.00921941219985,0.25087311313499827
c1ccc2c(c1)[nH]c1c2[nH]c2c3occc3oc12,0.0092634399,0.25207116849486
c1cc2[nH]c3c4cc5Cccc5cc4oc3c2cn1,0.00977810130007,0.2660758257167248
c1cnc2c(c1)ncc1ccsc12,0.0105116207,0.28603591551598
c1cc2oc3c(oc4c5occc5Cc43)c2cn1,0.0101357709,0.27580851626826003
c1ccc2c(c1)Cc1c3sccc3sc21,0.0109263557997,0.2973214382079566
c1cc2cnc3ccCc3c2cn1,0.00836442709999,0.22760777158866788
c1cc2nnc3c(ncc4cc[nH]c43)c2cn1,0.0103569575001,0.28182731331822114
c1ccc2c(c1)oc1ccoc12,0.0104673085001,0.28483011851962114
c1cc2ncc3c(cnc4c3[nH]c3ccoc34)c2[nH]1,0.00825510250013,0.2246328961720375
c1cc2Cc3c(ccc4c3oc3ccCc34)c2o1,0.0101398052,0.27591829521927996
c1cc2sc3c([nH]c4c5Cccc5Cc43)c2C1,0.0103795370001,0.28244173312452114
c1cc2nnc3c4[nH]c5ccCc5c4[nH]c3c2C1,0.00920661570012,0.25052490246224535
c1cnc2c(c1)Cc1c3cc4[nH]ccc4cc3Cc21,0.00999492239998,0.2719758313948158
c1cc2[nH]c3c4ccc5ccoc5c4Cc3c2[nH]1,0.00972999470002,0.26476677778012425
c1cc2nnc3c(cnc4c5[nH]ccc5Cc34)c2[nH]1,0.00832967919996,0.22666223258179155
c1cc2ncc3c4[nH]c5ccCc5c4oc3c2C1,0.00948764580005,0.2581721249234806
c1cc2Cc3c4ccc5ccCc5c4ncc3c2C1,0.00942741329993,0.2565331142697152
c1cc2cc3[nH]c4c(oc5ccCc54)c3cc2nn1,0.00806711610005,0.2195175230449006
c1cc2cc3oc4c([nH]c5ccCc54)c3cc2C1,0.00906404569992,0.2466453731588031
c1cc2Cc3c(nnc4c5occc5Cc43)c2o1,0.0117160054,0.31880890934156003
c1cnc2c(c1)oc1c3cc4Cccc4cc3oc21,0.00962266630006,0.2618462217574527
c1cc2Cc3c(cnc4ccsc43)c2cn1,0.0107054603999,0.29131056512583886
c1cnc2c(c1)Cc1c2Cc2c3Cccc3Cc21,0.0108549372999,0.29537804084249886
c1cc2oc3c4cnc5ccoc5c4ccc3c2[nH]1,0.00838213140003,0.22808953037877636
c1cc2ccc3c4[nH]c5ccCc5c4[nH]c3c2o1,0.00888176720002,0.2416853199866242
c1cc2ncc3c(nnc4c5occc5Cc34)c2[nH]1,0.00886181059991,0.24114227295839097
c1ccc2c(c1)ncc1c2Cc2c3[nH]ccc3Cc12,0.0100730095999,0.2741006934267189
c1ccc2c(c1)Cc1c2[nH]c2c3[nH]ccc3oc21,0.00960709290007,0.26142244774096485
c1cnc2c(c1)ccc1c3ccccc3ncc12,0.00829265369998,0.22565471689163577
c1ccc2c(c1)sc1cc3ccCc3cc12,0.00950361169998,0.25860657941283577
c1cc2oc3c(oc4c5[nH]ccc5Cc43)c2[nH]1,0.0118593705,0.32271007442370003
